attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ,cifar_idx
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.5759233484962079,15.331407317723713,0.3000001007435369,3072.0,0.0008084421876092125,0.9977170700080124,2480.5565398654394,0.055068982761779066,0.9351684629469745,0.997271528382103,351.38688362404787,29.649767408417006,0,0,1,19
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.2275356597615488,10.11375842851897,0.300000003973643,3070.0,0.0004905090481725978,0.9978074907343425,2360.7490630962907,0.03894432623484414,0.959613908130013,0.9846281518752896,340.1643844461492,34.28394775509781,0,0,1,20
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.167267998207308,5.13334329701123,0.600000075265473,2953.0,0.00044352688139287017,0.9983251492418671,1945.2484456209531,0.02124093354972791,0.9717345476788037,0.9698336013350751,280.7505545355899,35.789361657112764,0,0,1,21
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.5291503030846241,2.8000231835771934,0.10000005329356476,3072.0,9.114584741359034e-05,0.9989995738859712,1127.6212908586926,0.03085468256707619,0.9563767882894133,1.006786266836145,166.7578494852888,40.56057365933021,0,0,1,22
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,2.1613173546787157,25.649053199313506,0.6000000759667041,3054.0,0.0015206030949333992,0.9856975796167191,6333.266380170439,0.08009289992333864,0.8901870810129727,0.9797947344606338,889.4627392244192,28.34814563843303,1,1,1,23
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.0000002274564628,7.4000474918122405,0.3000000423076106,3072.0,0.0003255209814169849,0.9989584301619031,1500.4937660354333,0.027159553190263596,0.9560984826520501,0.9819984587298735,215.7619964163775,39.311184781248386,0,1,1,24
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.7745967210843958,4.600025964601362,0.40000002407560165,3072.0,0.0001953125261441072,0.9982736995917225,2059.781418058833,0.029928776822516295,0.9277978209060969,0.9876906288614259,293.5702978691217,34.66231858574167,0,0,1,26
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.5291503237912428,2.4000339949832266,0.20000007503172934,3049.0,9.114585454699778e-05,0.9995291954186035,868.1327486338647,0.015400507036186445,0.9745410704462311,0.9937969642486428,125.55365026735659,42.321486402705624,0,0,1,27
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.1518053280760572,9.715719779325177,0.30000009232876346,3070.0,0.0004318540083933572,0.9973731656116688,2749.5053331235777,0.0352352230830651,0.9614046055777785,0.9773247136494313,398.52359597748114,33.574622705401964,0,1,1,28
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.0677080179359542,7.40002628735029,0.30000009934107463,3072.0,0.0003710938839728919,0.9964914335414617,3310.471118525757,0.05300129173213286,0.9507437353709,1.0208508872187767,457.95616508653984,33.475418746608476,0,0,1,29
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.678233063871149,3.2000198455545625,0.3000000532935647,3070.0,0.00014973961228126505,0.9967850515138973,2749.251247429471,0.04319650145697856,0.9635931867459088,0.9953667718913518,391.4719213800772,39.31118549015837,0,0,1,30
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.4899667212544345,14.80004541862245,0.5000000502548966,3072.0,0.000722656520327373,0.9968756704788425,2836.4814502390363,0.050042226995063714,0.8204221906975562,0.9918249015564647,407.869798915572,34.9178572360255,0,1,1,31
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.6353214254546572,2.3588599645039645,0.3000000460475099,3072.0,0.0001313910526177531,0.9995229002754563,905.0628931719818,0.020847007833596578,0.9784513732980806,1.007940234924989,129.9801384383095,37.463486523949314,0,0,1,32
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.4472136529937837,1.8000277072775548,0.20000002314062681,3004.0,6.510418340626444e-05,0.9994098183424261,854.5654683566387,0.014284109174878943,0.9796677649352153,1.000184474935159,122.73197078850113,40.5605733237656,0,0,1,33
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.3633883418498527,11.998072243277345,0.40000000035061556,3072.0,0.0006050871649388316,0.9936249829233116,4064.324700588526,0.05139440394019651,0.9105167081464008,0.9805415176232272,589.3492227925967,23.5490981572551,1,1,1,34
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.3554908872404088,12.95297318245559,0.3058823529411765,3003.0,0.0005980975082655568,0.998800890391336,1948.31097601309,0.032507472356169964,0.9516570162094767,1.0070385990761606,281.214466616565,31.930616471146642,0,0,1,37
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,2.142235956480894,23.50984152902795,0.6000000698893678,3056.0,0.0014938720355597691,0.9959710675720649,2720.694928581781,0.06213388142193221,0.8991709067493838,0.9978987134065505,389.9787652762373,27.238496025590983,0,1,1,38
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.0406503306422767,5.466705199860621,0.5000000920950198,3072.0,0.00035252379904488276,0.9993190937655632,1182.9287952558861,0.03325991639576925,0.9456737628281383,1.0034953414955794,170.305027117086,34.08239784160618,1,0,1,39
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.6450981176624394,2.378468923153834,0.4000000252443201,3071.0,0.0001354660095740959,0.9994101412969657,978.572179730043,0.01826546352025502,0.9908948144123642,0.9989075724181476,141.16188985314733,29.411282478569788,0,0,1,40
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.104536163422384,8.400016277741784,0.30000000701231117,3072.0,0.00039713546103770824,0.9927839153856127,3550.19138521662,0.08227264762198687,0.9537673710488681,0.9847458832634102,500.88930732859376,34.30516324786973,0,0,1,41
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.0099506149726136,6.400032695317092,0.4000000017530778,3072.0,0.0003320313296495965,0.995643532061765,3483.7981009748546,0.04189056549563346,0.946794390588045,0.9837652673854999,502.6921340692544,35.78936124691964,0,0,1,42
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.7745967079350968,4.000024431669971,0.2999999964938444,3067.0,0.00019531251951298496,0.9981384594918397,1630.173627901109,0.029920313346969027,0.9690226736231433,0.9845365913895191,233.6319161896003,38.34208644086088,0,0,1,43
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.5477186572198633,12.788271156136021,0.4000000703568552,3070.0,0.0007797633599955912,0.9977378759991343,2122.812186716712,0.05429069876676134,0.942867583345106,0.9839487305651353,299.30344810102565,32.041199279812346,0,0,1,44
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.7069584595910103,15.194156217721165,0.5000000998085621,3006.0,0.0009484723902243864,0.9979912391466627,2573.245718372305,0.04428884994481924,0.9001613909482321,0.9873203691944576,372.09340062837265,30.786887523136635,1,0,1,45
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.0954453389506904,8.800037265393662,0.3000000972373813,3072.0,0.0003906251597098936,0.9972453139302786,2685.543764978597,0.03914055196986702,0.9036228349169363,1.003746596428602,383.7961373466335,36.88080537478696,0,1,1,46
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.7615774679526381,4.000035635082452,0.30000004955366544,3072.0,0.00018880216135844775,0.9995108448571409,923.4852144046607,0.029905366825013487,0.9841932030217047,0.9998766130975479,133.37728713568333,28.719432250468756,0,0,1,47
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.6928204664820706,2.6000386428160986,0.3000000497874092,3072.0,0.00015625006470587044,0.9993622522211129,984.7738748342953,0.02513844682578283,0.9716223408047989,0.992681443428055,139.90165467191662,39.68906987057677,0,0,1,48
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.5477225969911185,2.6000256421519223,0.20000002594555127,3072.0,9.765626408030443e-05,0.9992438016830278,1443.0162057789412,0.021538983050847216,0.9740067132542506,0.9932689039784108,206.0982287500139,30.28270052872642,0,0,1,49
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.2565262976104978,10.794144933583102,0.3000000474499721,3049.0,0.0005139512814409978,0.9947374073956707,3672.0632907348618,0.042586959925775054,0.9357016602338954,0.9725665111402318,532.8082017720658,32.54425043086585,0,1,1,50
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.7211103150679822,3.2000312465736105,0.30000004417756027,3072.0,0.00016927086149005354,0.998350548067573,1361.4027102703267,0.028110644010381977,0.9662967116667903,0.9953354766149896,192.1042923865025,36.88080592683022,0,0,1,51
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.7513177081440536,21.08238452465511,0.3000000970036376,3070.0,0.0009984094123889784,0.9967427342663825,2865.3796845355373,0.047454677748937656,0.8561542551396547,0.9658921198638377,416.04256061244985,31.238091124491515,0,0,1,54
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.1489126447290692,10.40005133215558,0.29999999813005035,3072.0,0.0004296875863340965,0.9977582000348946,2091.297952446493,0.03755990848896246,0.848400920720568,0.9710067166576092,302.6957868034073,33.238116792521936,0,1,1,55
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.2210745786676784,7.91572034946442,0.5000000953674316,3061.0,0.00048535909071238556,0.9987998887693745,2034.7182250699834,0.03468094742680667,0.9659554514730538,0.9929667531959717,292.44317149125686,33.434451273446754,0,0,1,56
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.5830952818796434,2.60001784448384,0.20000002898421942,2430.0,0.00011067711840830107,0.9988597691709695,1758.026677094564,0.030295847668096523,0.9761274566222399,1.002178382162134,251.5297342115953,25.77258479796854,0,0,1,57
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.3741658344462388,1.0000482804927184,0.200000072928036,3072.0,4.557293999571944e-05,0.9997941111409098,560.5352041921544,0.011975229283927273,0.9864127026860349,0.9987992196154991,80.57104994310792,40.560572667301464,0,0,1,59
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.2786164659337274,6.507886024900514,0.596078431372549,3072.0,0.0005321810113791844,0.9978335046707175,1837.6571131485516,0.03471296286469783,0.9560343654491552,0.9795645188441048,262.98729424116027,30.13189697010446,0,0,1,60
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.5291503550215135,2.400018323371733,0.20000000245430888,3021.0,9.114586530579224e-05,0.9994933647818586,1322.740754767117,0.02668360984643676,0.9872912379523736,1.0051461750661372,192.67585589015576,45.3317838113595,0,0,1,62
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.8243064346544038,4.335330797328303,0.43529411764705883,3072.0,0.00022118525332443192,0.9986430703183756,1887.332541383913,0.029828885634244073,0.9785952158108224,1.0150415095498984,271.30531789016675,41.07209888942775,0,0,1,64
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.7816931430145801,17.398070035849273,0.500000094198713,3072.0,0.0010333432473519442,0.9976418264341343,2182.8871100007837,0.07132722778055046,0.9427382590342276,1.0381287369948675,314.95713727137917,33.38201919564841,0,1,1,65
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.787400896948614,4.600042390275533,0.2000000764341915,3071.0,0.00020182297282405012,0.9976500639815975,2154.9871706471818,0.027374666484411,0.9603257818704617,0.9889098591854483,311.06587751046897,36.1235978294675,0,0,1,66
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,1.6472984023940938,15.5980705128727,0.40000007690167894,2866.0,0.0008833307378027781,0.9978236118051282,1814.2727615391466,0.04506328079945585,0.866445758112777,0.9908256629431395,264.7418737457254,30.14664599435882,0,1,1,67
jsma,jsma0.11.0_succ,gen_list_jsma,cifar,conv12,85,1.0,0.707106876000704,4.200024415236695,0.20000007736916636,3064.0,0.00016276046031493327,0.9970267355881517,2609.8479826960775,0.03363159946062661,0.97433651508719,0.99922892630932,374.6322909789803,38.0617984347508,0,1,1,68
