attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.707026407749559,11.83934985353958,0.059990662336349476,3071.0,0.00016272341837735864,0.99898528486092,1709.1854700188067,0.033089160089606905,0.8913889224330293,1.005115548474839,245.3758527036965,31.045221723766957,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.2917040803393447,3.6502142703124196,0.02999927296357996,3072.0,2.7698981278197555e-05,0.9999646385154041,359.2941569928471,0.007930545151747898,0.9888414556525872,1.0020581549176095,51.81007701137486,35.661257440325315,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.5719583183979695,9.246845293366441,0.049991770819121706,3072.0,0.00010648968684395609,0.9996780999624404,1004.024445350346,0.016100507765085897,0.9809316451103033,1.0019739016291853,145.25309765574457,39.89395283354408,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.6827574355768771,11.071410808084057,0.05999133212893615,3072.0,0.0001517440481235395,0.9997338941185839,945.9456532732349,0.02109603322441582,0.7728701026071465,0.996579426038967,136.52227470552984,37.889200684203104,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.8030043852513361,13.811357888586677,0.06999202405705174,3066.0,0.00020990105557710812,0.9993319853940069,1556.143585204534,0.024064769007095994,0.9811028979631123,1.0000245210325254,224.59190727649295,37.10739504965333,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.6903761507625044,11.382103476691624,0.059992105353112335,3072.0,0.0001551494887830899,0.9992793331374893,1552.4567494353103,0.0288338171673099,0.9588116973746329,0.9992019008093763,222.36742170848188,37.96328385368959,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.6631918220373354,35.819887800050864,0.11995412438523534,3065.0,0.0009004580198215729,0.9933021896975879,5024.794069503227,0.06959106241768885,0.9166592164873671,0.9961286438187672,726.6897002781913,31.22203654162661,1,1,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.9020867054192119,16.537628673309204,0.06998784092127108,3067.0,0.00026489597138479423,0.9991223486884149,1824.8042872905305,0.03204902644223686,0.9739009725414975,0.9989775239494446,262.65890123952045,36.17121375966126,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.4259629122219966,6.071255800480426,0.03999544709336522,3072.0,5.9063933134324354e-05,0.999880555412409,655.5786898487547,0.013915944581517745,0.959641714976169,0.9949628307520988,94.67614151855673,42.59418712648107,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.4088887560180685,5.652762280448399,0.03999424822190234,3045.0,5.442383294205846e-05,0.9998281573474438,720.274333654497,0.012341674795118768,0.9896291550376519,0.9979402698067932,103.61929729001949,42.29899875596974,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.5559512712940557,8.569042383806378,0.04999012713338813,3072.0,0.00010061257032990779,0.9997414879493313,958.5468813420011,0.01737139328217042,0.9767100584672503,0.9989735312673086,138.71726682170427,39.630348539087464,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.1058253757534693,21.576114176602708,0.08998634312667098,3068.0,0.0003980630734571294,0.9972124579087357,2746.226859627231,0.029305968525306952,0.80881183328506,0.9990187711833166,396.4104382702387,33.2550267222277,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.9597824636242465,44.652127833868946,0.12998363247104716,3072.0,0.0012502432632581775,0.9952299311777626,3852.5960329562367,0.06980632467420737,0.8247287675163494,1.0011972477565616,555.5157932909891,29.316082855345304,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.542180495526606,8.290738879268368,0.049997201152876314,3070.0,9.569000316714714e-05,0.9996662895703685,1132.6449388155531,0.01844225611029428,0.9699300633017577,0.9977903682268815,162.97868954017824,39.395409128812766,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.2919379875167095,3.6535671282340423,0.029998052821439858,3072.0,2.774342075368049e-05,0.999810888924217,739.7492098423398,0.01693491084446245,0.9568689475181985,1.0025919387366289,105.68936152128852,46.54058679349618,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.5343308830530877,32.34767739111923,0.10998744602296867,3071.0,0.0007663317899383034,0.9949800301867047,3965.959149818832,0.05787785877787873,0.9309835990280204,1.009868154545836,571.4183824099096,31.72473097221016,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.29578533035343524,3.7026810306544413,0.029995605758592198,3072.0,2.8479479704521758e-05,0.9999413844068371,460.2022982079325,0.009221593494539942,0.9909907053015713,0.9990436247547669,66.26047973149724,45.1999900960117,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.5517154112364641,8.674329863561713,0.04999757111072539,3072.0,9.908525227728534e-05,0.9993611654774814,1499.3944231467167,0.022083010685796423,0.9605865686722931,1.0033023333161815,216.62442070085626,40.12458550268782,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.837742264392733,14.77436152793029,0.06999035559448541,3049.0,0.00022845446013992964,0.9993069237119242,1539.7122147143007,0.02487531025710253,0.9246680768396676,1.0034633359637113,222.11059561005334,35.578059631314446,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.8286128491140974,14.546951257926871,0.069989430436901,3070.0,0.00022350236123599675,0.9991643436055049,1736.5805474310534,0.025222326550611195,0.9721194585680585,0.9975560065286814,249.62336853194586,37.170735864979086,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.2171780390123834,24.224528037409716,0.08999160528182981,3072.0,0.0004822663993014424,0.9950147059453854,3454.969722364897,0.07058801519647669,0.9099944153433052,1.0185459582629621,491.9144948154652,32.90239192098024,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.7300373099737192,12.78991493564281,0.05999431569202274,3072.0,0.00017348778449012502,0.997111802122863,3052.5611977378517,0.050445636875382206,0.9539826260693616,0.9986825190332166,439.4176142610101,37.34621182371056,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.4231223938677289,6.122467662277177,0.03999808161866436,3072.0,5.827882818761637e-05,0.999870047772513,691.1261473988495,0.014750502774030345,0.9443718531661798,1.002382152499991,99.28413721965167,41.844728322538444,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.2970608247476281,3.8156761907479373,0.029997388054342822,3072.0,2.8725629426999037e-05,0.9999405688877779,466.83807130002685,0.010112397162474697,0.9928695267651451,1.0032600820065525,67.2935608892616,45.51742875025056,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.27558372828532646,3.413292133866567,0.0299970325301675,3004.0,2.472213258321636e-05,0.9998811833987542,627.861620840325,0.009215000541226552,0.9886490344662328,0.9997120184998227,90.80680228997922,45.997889931550226,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.3696215746383353,28.15278113910965,0.09999231620162141,3072.0,0.0006106325708707008,0.9962068869543413,3638.5180733774655,0.05131048634201122,0.8004334024503228,1.0072497156769726,524.8714339387375,23.336346416565053,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.2705314763756329,3.2292423501172567,0.02999552979188802,3003.0,2.3823984280592326e-05,0.9999657246793747,366.1208765724967,0.006796784712724224,0.9927037037317752,0.9987320137434588,52.84499666126818,46.46554353155257,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.89895788757387,42.82167805016918,0.129974325614817,3060.0,0.0011738414904879605,0.9969424503170036,3258.437686422941,0.05190494074939359,0.8800270199693138,0.9880605352808848,469.52340517545844,29.104256090408107,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.2097203781636081,24.12793400564103,0.08998705709681787,3072.0,0.00047637480252093214,0.9990776707648266,1776.9495384779484,0.03716961636481588,0.8817019338615943,1.0007571585936248,256.5324258811639,32.97703820752059,1,1,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.7234216153862257,12.554346481221277,0.059995387173166465,3072.0,0.00017035769323177612,0.9995989637619823,1208.9745496309686,0.02170788487768903,0.9569891047869645,0.9968022537173303,174.43779536509516,28.70851831987524,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.7143509195143269,12.041921898435945,0.05999568186554255,3072.0,0.00016611238157909,0.9968049094726288,3032.1505453522122,0.05798079857990268,0.9557426029402308,0.9998962382585616,435.74435633569595,37.76472782691146,0,0,1
