attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
uni,True,,100.0,500,5.0,,0.9,inf,,,,,,,,uni5.01000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,43,0.5058823529411764,1.6526381969451904,1.4473667850972143,55.528076342410756,0.18843074217268835,71.44186046511628,0.0006821694249587709,0.9964954335826901,3351.237000558464,0.05266383158803481,0.8102108571654417,0.9972866584106469,481.8241060525007,31.27473878178151
uni,False,,100.0,500,5.0,,0.9,inf,,,,,,,,uni5.01000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,42,0.5058823529411764,1.6526381969451904,1.440771299054488,55.06467868581792,0.18812493556687826,73.11904761904762,0.0006761231489567328,0.9954966340488485,3508.889133112927,0.05488380909172337,0.8349147339061679,0.9966889891995928,504.81999434238094,31.27473878178151
uni,True,,100.0,500,5.0,,0.7,inf,,,,,,,,uni5.01000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,32,0.3764705882352941,1.6409611701965332,1.1794635532850326,44.141895343795454,0.12110528028844023,95.9375,0.00045291318608976387,0.9974649215726671,2772.2018968310776,0.041741878102222595,0.8580719338080489,0.995547790536089,398.9135049487452,32.34794969067427
uni,False,,100.0,500,5.0,,0.7,inf,,,,,,,,uni5.01000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,53,0.3764705882352941,1.6409611701965332,1.176649709262265,44.02324258263137,0.12121749904655837,57.924528301886795,0.00045088802447465124,0.9972345510033706,2795.8278286504687,0.04481073494736496,0.8654675283061695,0.9937206328823488,401.19997035052313,32.34794969067427
uni,True,,100.0,500,5.0,,0.5,inf,,,,,,,,uni5.01000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,37,0.43529411764705883,4.450271527767182,1.3532949555615188,53.728138381743406,0.12175195675143866,83.0,0.0005962274290331869,0.9969768908044654,3092.194443897328,0.04754243883552782,0.8204843839091432,0.9934731365946463,445.07260303590726,30.814714946125868
uni,False,,100.0,500,5.0,,0.5,inf,,,,,,,,uni5.01000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,48,0.43529411764705883,4.450271527767182,1.3515807497327748,53.55164873860047,0.12176291091379758,63.958333333333336,0.0005949395755369241,0.9960986955817668,3268.464793051548,0.05278231256471716,0.8427997604670069,0.9993409414777336,469.30928898646243,30.814714946125868
uni,True,,100.0,500,5.0,,0.2,inf,,,,,,,,uni5.01000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,33,0.38823529411764707,103.5840339922905,1.5962232526701545,54.63764586244199,0.1741113419626273,93.0909090909091,0.0008297721923163598,0.9956819901795871,3580.7051522379634,0.057325548297577446,0.8214525996475509,0.9961074870280161,514.4453098963255,29.86077074743813
uni,False,,100.0,500,5.0,,0.2,inf,,,,,,,,uni5.01000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,52,0.38823529411764707,103.5840339922905,1.6041982759670173,54.98124406267845,0.17382500829739794,59.05769230769231,0.0008377244910913706,0.9944062776375013,3719.045389407856,0.05772909001353087,0.8261579038507147,0.9934346542273512,534.0086283855,29.86077074743813
uni,True,,100.0,500,10.0,,0.9,inf,,,,,,,,uni10.01000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,36,0.4235294117647059,1.4082733082771302,1.2100539598593187,47.46735483154934,0.13940176566441845,85.33333333333333,0.0004766767184730372,0.9972744937748966,2959.1131701374093,0.04521529805532762,0.8289830754241608,0.9986237962034531,425.3832799593276,32.66005052150226
uni,False,,100.0,500,10.0,,0.9,inf,,,,,,,,uni10.01000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,49,0.4235294117647059,1.4082733082771302,1.2042984813101512,47.15416144727378,0.1386930052114992,62.673469387755105,0.0004723924313580458,0.9971055416638887,2842.72251034916,0.0444455450254433,0.8657892614294697,0.9964537411062419,408.6536265722848,32.66005052150226
uni,True,,100.0,500,10.0,,0.7,inf,,,,,,,,uni10.01000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,44,0.5176470588235295,1.1810862970352174,1.4328137823767735,56.686218101056255,0.17495262171814166,69.77272727272727,0.0006683307822607771,0.9960459168101564,3473.4864264298785,0.0548690412515259,0.8153402769216804,0.9942832012300534,499.46463564530876,31.183045017025982
uni,False,,100.0,500,10.0,,0.7,inf,,,,,,,,uni10.01000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,41,0.5176470588235295,1.1810862970352174,1.420214831180277,55.9780966733046,0.1756178961536749,74.85365853658537,0.0006571303651041565,0.9963630328927716,3255.4442427717236,0.050979025870739776,0.8172969136632227,0.993742070945036,468.4961524546667,31.183045017025982
uni,True,,100.0,500,10.0,,0.5,inf,,,,,,,,uni10.01000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,44,0.5176470588235295,2.23727991104126,1.3880945497461374,55.4536510103779,0.14413617187961533,69.81818181818181,0.0006272580253711893,0.996912791952003,3192.4069331769792,0.05097983578770156,0.8228047246374259,0.9942533790407172,459.1498270030412,30.733000717365584
uni,False,,100.0,500,10.0,,0.5,inf,,,,,,,,uni10.01000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,41,0.5176470588235295,2.23727991104126,1.3783688861271175,54.89718402791458,0.14473279443213605,74.90243902439025,0.0006190155948379424,0.99573079036373,3381.126703037129,0.0522986471930373,0.8281567060958839,0.9932469681773995,485.9989150425234,30.733000717365584
uni,True,,100.0,500,10.0,,0.2,inf,,,,,,,,uni10.01000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,37,0.43529411764705883,94.68173241853714,1.5584855874054362,55.331257205899135,0.16124057384098292,83.0,0.0007908587524853801,0.9959415410392435,3486.992179298613,0.05440737110618403,0.8086825143401285,0.9841117419975126,501.79688252613914,29.577167624203696
uni,False,,100.0,500,10.0,,0.2,inf,,,,,,,,uni10.01000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,48,0.43529411764705883,94.68173241853714,1.5652135540394616,55.49948067463421,0.16115852133462258,50.729166666666664,0.0007975201671301316,0.994589703314524,3752.7576255496024,0.060666487342779914,0.8367578493601524,0.9980458647803866,538.6251276734023,29.577167624203696
uni,True,,100.0,500,15.0,,0.9,inf,,,,,,,,uni15.01000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,43,0.5058823529411764,1.1891591620445252,1.4008839786413418,55.608076712030645,0.1974899965663288,71.4186046511628,0.0006389870386176096,0.9959824008814071,3337.656525570952,0.05197621125426133,0.8056213007959085,0.9969749168635752,480.00791470636176,31.04280048343804
uni,False,,100.0,500,15.0,,0.9,inf,,,,,,,,uni15.01000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,42,0.5058823529411764,1.1891591620445252,1.3978951314026566,55.39088011816307,0.19669873002085242,56.45238095238095,0.0006365265327055876,0.9967217540347443,3232.4519281525795,0.052321569216181196,0.838094498575815,0.9951623289581273,465.4381499824032,31.04280048343804
uni,True,,100.0,500,15.0,,0.7,inf,,,,,,,,uni15.01000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,26,0.3058823529411765,1.25052659034729,1.2769974429747752,47.01069219130152,0.1410876818731719,117.46153846153847,0.0005309613688604889,0.9971522512156928,3053.7542586133445,0.045933337484690785,0.8475557914451781,0.9993598554361154,439.1454839894541,31.933836599133993
uni,False,,100.0,500,15.0,,0.7,inf,,,,,,,,uni15.01000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,59,0.3058823529411765,1.25052659034729,1.2760024979005666,47.03259848729841,0.1410079752301488,51.76271186440678,0.00053015572183125,0.9965314131078374,3091.9878440583816,0.0472315090825016,0.8532378184965045,0.9959623173650965,444.1500869037908,31.933836599133993
uni,True,,100.0,500,15.0,,0.5,inf,,,,,,,,uni15.01000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,51,0.6,2.578664939403534,1.404632699856904,53.781665532317994,0.1526854656490624,60.21568627450981,0.0006423299245116023,0.9960757679446317,3362.864074192299,0.051501834845138636,0.8239526349784284,0.9961960127515658,483.23190757150246,30.785608584995984
uni,False,,100.0,500,15.0,,0.5,inf,,,,,,,,uni15.01000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,34,0.6,2.578664939403534,1.3982876719056436,53.453632390648465,0.15150362478683002,74.08823529411765,0.0006367224987151015,0.9964965143520023,3261.251798543794,0.05217727548833399,0.8337109735429247,0.9884693351303546,468.6813012003177,30.785608584995984
uni,True,,100.0,500,15.0,,0.2,inf,,,,,,,,uni15.01000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,37,0.43529411764705883,101.9530385541916,1.5167259372985635,52.97160267607167,0.1679778580125924,69.4054054054054,0.0007490902892546451,0.9947428500342336,3758.2312716616057,0.056541153709080846,0.8302374326076808,0.9916292593406871,538.834423052824,30.188870293677187
uni,False,,100.0,500,15.0,,0.2,inf,,,,,,,,uni15.01000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,48,0.43529411764705883,101.9530385541916,1.5240323495787103,53.3652368242567,0.16805747414336478,64.0,0.0007561366609404964,0.9956869045671993,3418.6428238634944,0.054244091107394164,0.8320223141335793,0.9928218847607525,491.4056029125786,30.188870293677187
uni,True,,100.0,500,20.0,,0.9,inf,,,,,,,,uni20.01000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,31,0.36470588235294116,1.211908483505249,1.227910511438417,48.33421444812512,0.17357110096486886,99.0,0.0004908419063743116,0.9974336051935537,2835.8213015914953,0.043935211262142865,0.8353112085156257,0.9994139534658588,408.29408612954836,32.35220931077432
uni,False,,100.0,500,20.0,,0.9,inf,,,,,,,,uni20.01000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,54,0.36470588235294116,1.211908483505249,1.2210369597208413,47.96213956594254,0.17297002475332673,56.81481481481482,0.00048561317876865117,0.9968129662474936,2985.7618580636213,0.046286090922693396,0.8549197086642892,0.9969367163421666,429.3841248183765,32.35220931077432
uni,True,,100.0,500,20.0,,0.7,inf,,,,,,,,uni20.01000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,45,0.5294117647058824,0.9013074898719787,1.4496433950929795,58.135494931210474,0.13629126822766635,68.26666666666667,0.0006841238378391018,0.996692030860137,3317.1580473127956,0.05165440287032759,0.8087688740193631,0.9937697885883721,477.15832568383064,30.51133088954779
uni,False,,100.0,500,20.0,,0.7,inf,,,,,,,,uni20.01000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,40,0.5294117647058824,0.9013074898719787,1.4388023887800787,57.44147556743319,0.1363549649832294,76.8,0.0006744701072795296,0.9956585483582039,3485.3989429088847,0.05586148104026069,0.8258442278637862,0.9934688466902394,500.13180550355503,30.51133088954779
uni,True,,100.0,500,20.0,,0.5,inf,,,,,,,,uni20.01000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,40,0.47058823529411764,2.18715029001236,1.478826108491797,58.90112729195177,0.1300014800567398,76.8,0.0007119482973636836,0.9955908103747391,3642.4675053767337,0.05350275358347632,0.7944198965855325,0.998687824121234,523.5500629715858,31.033355661366443
uni,False,,100.0,500,20.0,,0.5,inf,,,,,,,,uni20.01000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,45,0.47058823529411764,2.18715029001236,1.4715004578679642,58.53330542044022,0.130036643373583,54.022222222222226,0.0007054394257912976,0.9962272176020607,3387.563580039679,0.054652502528596714,0.8294561137440998,0.9923355283630843,486.4085530448869,31.033355661366443
uni,True,,100.0,500,20.0,,0.2,inf,,,,,,,,uni20.01000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,38,0.4470588235294118,106.34507697343827,1.6136558096543068,57.82136638255612,0.16005614441737803,80.84210526315789,0.0008478908952915108,0.9941847058021501,3921.6715261951636,0.06147265612776573,0.8006690087592814,0.9914083643162578,562.1122281210315,29.6486154371471
uni,False,,100.0,500,20.0,,0.2,inf,,,,,,,,uni20.01000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,47,0.4470588235294118,106.34507697343827,1.6217891521906964,58.147191604978126,0.1601471127248279,65.34042553191489,0.0008561959931185164,0.9954009028491305,3567.849601901155,0.056438899350099186,0.8305938163657952,0.9975203013006595,512.6704370854624,29.6486154371471
